local_id,polo_id,polo_final,polo_unido,barrio,comuna
LOC021716,,,,Villa Santa Rita,11.0
LOC021719,,,,Villa Santa Rita,11.0
LOC021720,,,,Villa Santa Rita,11.0
LOC021721,P040,P040,P040,Villa Santa Rita,11.0
LOC021723,,,,Villa Santa Rita,11.0
LOC021725,,,,Villa Santa Rita,11.0
LOC021726,,,,Villa Santa Rita,11.0
LOC021728,,,,Villa Santa Rita,11.0
LOC021730,,,,Villa Santa Rita,11.0
LOC021732,,,,Villa Santa Rita,11.0
LOC021733,P040,P040,P040,Villa Santa Rita,11.0
LOC021735,,,,Villa Santa Rita,11.0
LOC021736,P040,P040,P040,Villa Santa Rita,11.0
LOC021737,,,,Villa Santa Rita,11.0
LOC021738,P034,P034,P034,Villa Santa Rita,11.0
LOC021740,,,,Villa Santa Rita,11.0
LOC021741,,,,Villa Santa Rita,11.0
LOC021742,,,,Villa Santa Rita,11.0
LOC021743,,,,Villa Santa Rita,11.0
LOC021744,P034,P034,P034,Villa Santa Rita,11.0
LOC021745,P034,P034,P034,Villa Santa Rita,11.0
LOC021746,,,,Villa Santa Rita,11.0
LOC021747,P034,P034,P034,Villa Santa Rita,11.0
LOC021748,P052,P052,P052,Villa Santa Rita,11.0
LOC021749,,,,Villa Santa Rita,11.0
LOC021750,,,,Villa Santa Rita,11.0
LOC021753,,,,Villa Santa Rita,11.0
LOC021755,,,,Villa Santa Rita,11.0
LOC021757,,,,Villa Santa Rita,11.0
LOC021759,,,,Villa Santa Rita,11.0
LOC021760,,,,Villa Santa Rita,11.0
LOC021761,P052,P052,P052,Villa Santa Rita,11.0
LOC021762,,,,Villa Santa Rita,11.0
LOC021763,,,,Villa Santa Rita,11.0
LOC021764,,,,Villa Santa Rita,11.0
LOC021765,P034,P034,P034,Villa Santa Rita,11.0
LOC021766,,,,Villa Santa Rita,11.0
LOC021767,,,,Villa Santa Rita,11.0
LOC021768,,,,Villa Santa Rita,11.0
LOC021769,,,,Villa Santa Rita,11.0
LOC021770,,,,Villa Santa Rita,11.0
LOC021771,P034,P034,P034,Villa Santa Rita,11.0
LOC021772,P048,P048,P048,Colegiales,13.0
LOC021773,,,,La Boca,4.0
LOC021774,,,,La Boca,4.0
LOC021775,P032,P032,P032,La Boca,4.0
LOC021776,P032,P032,P032,La Boca,4.0
LOC021777,P032,P032,P032,La Boca,4.0
LOC021779,P032,P032,P032,La Boca,4.0
LOC021780,P032,P032,P032,La Boca,4.0
LOC021781,P032,P032,P032,La Boca,4.0
LOC021782,P032,P032,P032,La Boca,4.0
LOC021783,P032,P032,P032,La Boca,4.0
LOC021785,,,,La Boca,4.0
LOC021786,P032,P032,P032,La Boca,4.0
LOC021787,,,,La Boca,4.0
LOC021788,,,,La Boca,4.0
LOC021790,P032,P032,P032,La Boca,4.0
LOC021791,P032,P032,P032,La Boca,4.0
LOC021792,P032,P032,P032,La Boca,4.0
LOC021793,P033,P033,P033,La Boca,4.0
LOC021794,P032,P032,P032,La Boca,4.0
LOC021795,P032,P032,P032,La Boca,4.0
LOC021796,P032,P032,P032,La Boca,4.0
LOC021798,P032,P032,P032,La Boca,4.0
LOC021799,P032,P032,P032,La Boca,4.0
LOC021801,P033,P033,P033,La Boca,4.0
LOC021802,P033,P033,P033,La Boca,4.0
LOC021803,P032,P032,P032,La Boca,4.0
LOC021805,P033,P033,P033,La Boca,4.0
LOC021806,P033,P033,P033,La Boca,4.0
LOC021807,P033,P033,P033,La Boca,4.0
LOC021808,P033,P033,P033,La Boca,4.0
LOC021810,,,,La Boca,4.0
LOC021811,P033,P033,P033,La Boca,4.0
LOC021812,P033,P033,P033,La Boca,4.0
LOC021813,,,,La Boca,4.0
LOC021814,,,,La Boca,4.0
LOC021815,P032,P032,P032,La Boca,4.0
LOC021817,P032,P032,P032,La Boca,4.0
LOC021818,P033,P033,P033,La Boca,4.0
LOC021820,,,,La Boca,4.0
LOC021821,,,,La Boca,4.0
LOC021822,,,,La Boca,4.0
LOC021824,P032,P032,P032,La Boca,4.0
LOC021825,,,,La Boca,4.0
LOC021826,,,,La Boca,4.0
LOC021827,P032,P032,P032,La Boca,4.0
LOC021828,,,,La Boca,4.0
LOC021830,,,,La Boca,4.0
LOC021831,P032,P032,P032,La Boca,4.0
LOC021832,,,,La Boca,4.0
LOC021834,P032,P032,P032,La Boca,4.0
LOC021836,P032,P032,P032,La Boca,4.0
LOC021837,P032,P032,P032,La Boca,4.0
LOC021838,P032,P032,P032,La Boca,4.0
LOC021839,P033,P033,P033,La Boca,4.0
LOC021840,P032,P032,P032,La Boca,4.0
LOC021841,P032,P032,P032,La Boca,4.0
LOC021842,P032,P032,P032,La Boca,4.0
LOC021843,P032,P032,P032,La Boca,4.0
LOC021844,P032,P032,P032,La Boca,4.0
LOC021845,P032,P032,P032,La Boca,4.0
LOC021846,P032,P032,P032,La Boca,4.0
LOC021847,P033,P033,P033,La Boca,4.0
LOC021848,,,,La Boca,4.0
LOC021849,,,,La Boca,4.0
LOC021850,,,,La Boca,4.0
LOC021851,,,,La Boca,4.0
LOC021852,,,,La Boca,4.0
LOC021853,,,,La Boca,4.0
LOC021854,,,,La Boca,4.0
LOC021855,,,,La Boca,4.0
LOC021857,,,,La Boca,4.0
LOC021859,,,,La Boca,4.0
LOC021860,,,,La Boca,4.0
LOC021862,P032,P032,P032,La Boca,4.0
LOC021863,P033,P033,P033,La Boca,4.0
LOC021864,P033,P033,P033,La Boca,4.0
LOC021865,P032,P032,P032,La Boca,4.0
LOC021866,P032,P032,P032,La Boca,4.0
LOC021867,P033,P033,P033,La Boca,4.0
LOC021868,P032,P032,P032,La Boca,4.0
LOC021869,P032,P032,P032,La Boca,4.0
LOC021870,P032,P032,P032,La Boca,4.0
LOC021871,P032,P032,P032,La Boca,4.0
LOC021872,,,,La Boca,4.0
LOC021873,P032,P032,P032,La Boca,4.0
LOC021874,P032,P032,P032,La Boca,4.0
LOC021875,P032,P032,P032,La Boca,4.0
LOC021879,P033,P033,P033,La Boca,4.0
LOC021880,,,,La Boca,4.0
LOC021881,,,,La Boca,4.0
LOC021882,,,,La Boca,4.0
LOC021883,,,,La Boca,4.0
LOC021884,P033,P033,P033,La Boca,4.0
LOC021885,,,,La Boca,4.0
LOC021886,P033,P033,P033,La Boca,4.0
LOC021887,P033,P033,P033,La Boca,4.0
LOC021888,,,,La Boca,4.0
LOC021889,P033,P033,P033,La Boca,4.0
LOC021890,P033,P033,P033,La Boca,4.0
LOC021892,P033,P033,P033,La Boca,4.0
LOC021895,P033,P033,P033,La Boca,4.0
LOC021896,P033,P033,P033,La Boca,4.0
LOC021898,,,,La Boca,4.0
LOC021899,,,,La Boca,4.0
LOC021900,,,,La Boca,4.0
LOC021902,P033,P033,P033,La Boca,4.0
LOC021903,,,,La Boca,4.0
LOC021904,,,,La Boca,4.0
LOC021905,,,,La Boca,4.0
LOC021906,,,,La Boca,4.0
LOC021909,,,,La Boca,4.0
LOC021910,,,,La Boca,4.0
LOC021912,,,,La Boca,4.0
LOC021913,P032,P032,P032,La Boca,4.0
LOC021915,,,,La Boca,4.0
LOC021917,,,,Nueva Pompeya,4.0
LOC021918,P027,P027,P027,Nueva Pompeya,4.0
LOC021919,P027,P027,P027,Nueva Pompeya,4.0
LOC021921,P027,P027,P027,Nueva Pompeya,4.0
LOC021922,P027,P027,P027,Nueva Pompeya,4.0
LOC021923,P027,P027,P027,Nueva Pompeya,4.0
LOC021924,,,,Nueva Pompeya,4.0
LOC021926,P027,P027,P027,Nueva Pompeya,4.0
LOC021927,P027,P027,P027,Nueva Pompeya,4.0
LOC021928,P024,P024,P024,Nueva Pompeya,4.0
LOC021929,,,,Nueva Pompeya,4.0
LOC021930,P027,P027,P027,Nueva Pompeya,4.0
LOC021931,P024,P024,P024,Nueva Pompeya,4.0
LOC021932,P024,P024,P024,Nueva Pompeya,4.0
LOC021933,P024,P024,P024,Nueva Pompeya,4.0
LOC021934,P024,P024,P024,Nueva Pompeya,4.0
LOC021935,P027,P027,P027,Nueva Pompeya,4.0
LOC021936,,,,Nueva Pompeya,4.0
LOC021937,,,,Nueva Pompeya,4.0
LOC021938,P027,P027,P027,Nueva Pompeya,4.0
LOC021939,P024,P024,P024,Nueva Pompeya,4.0
LOC021940,P027,P027,P027,Nueva Pompeya,4.0
LOC021943,,,,Nueva Pompeya,4.0
LOC021944,,,,Nueva Pompeya,4.0
LOC021946,,,,Nueva Pompeya,4.0
LOC021947,,,,Nueva Pompeya,4.0
LOC021948,,,,Nueva Pompeya,4.0
LOC021949,P027,P027,P027,Nueva Pompeya,4.0
LOC021950,,,,Nueva Pompeya,4.0
LOC021951,,,,Nueva Pompeya,4.0
LOC021952,,,,Nueva Pompeya,4.0
LOC021954,P024,P024,P024,Nueva Pompeya,4.0
LOC021955,P024,P024,P024,Nueva Pompeya,4.0
LOC021956,,,,Nueva Pompeya,4.0
LOC021957,P024,P024,P024,Nueva Pompeya,4.0
LOC021959,,,,Nueva Pompeya,4.0
LOC021960,,,,Nueva Pompeya,4.0
LOC021961,,,,Nueva Pompeya,4.0
LOC021962,,,,Nueva Pompeya,4.0
LOC021963,,,,Nueva Pompeya,4.0
LOC021964,P024,P024,P024,Nueva Pompeya,4.0
LOC021965,P024,P024,P024,Nueva Pompeya,4.0
LOC021966,,,,Nueva Pompeya,4.0
LOC021967,P024,P024,P024,Nueva Pompeya,4.0
LOC021968,,,,Nueva Pompeya,4.0
LOC021969,P024,P024,P024,Nueva Pompeya,4.0
LOC021972,,,,Nueva Pompeya,4.0
LOC021974,,,,Nueva Pompeya,4.0
LOC021975,,,,Nueva Pompeya,4.0
LOC021977,,,,Nueva Pompeya,4.0
LOC021978,,,,Nueva Pompeya,4.0
LOC021979,P024,P024,P024,Nueva Pompeya,4.0
LOC021982,,,,Nueva Pompeya,4.0
LOC021983,,,,Nueva Pompeya,4.0
LOC021984,,,,Nueva Pompeya,4.0
LOC021987,,,,Nueva Pompeya,4.0
LOC021989,,,,Nueva Pompeya,4.0
LOC021990,,,,Nueva Pompeya,4.0
LOC021992,,,,Nueva Pompeya,4.0
LOC021993,,,,Nueva Pompeya,4.0
LOC021994,,,,Nueva Pompeya,4.0
LOC021995,,,,Nueva Pompeya,4.0
LOC021997,,,,Nueva Pompeya,4.0
LOC021999,,,,Nueva Pompeya,4.0
LOC022000,,,,Nueva Pompeya,4.0
LOC022002,,,,Nueva Pompeya,4.0
LOC022003,,,,Nueva Pompeya,4.0
LOC022004,,,,Nueva Pompeya,4.0
LOC022005,,,,Nueva Pompeya,4.0
LOC022007,,,,Monserrat,1.0
LOC022008,,,,Monserrat,1.0
LOC022009,,,,Monserrat,1.0
LOC022010,P099,P099,P101+P099,Monserrat,1.0
LOC022011,P099,P099,P101+P099,Monserrat,1.0
LOC022012,,,,Monserrat,1.0
LOC022013,,,,Monserrat,1.0
LOC022015,P099,P099,P101+P099,Monserrat,1.0
LOC022016,,,,Monserrat,1.0
LOC022017,P094,P094,P094,Monserrat,1.0
LOC022018,P094,P094,P094,Monserrat,1.0
LOC022019,P094,P094,P094,Monserrat,1.0
LOC022020,P094,P094,P094,Monserrat,1.0
LOC022021,P094,P094,P094,Monserrat,1.0
LOC022022,P094,P094,P094,Monserrat,1.0
LOC022023,P094,P094,P094,Monserrat,1.0
LOC022024,P094,P094,P094,Monserrat,1.0
LOC022025,,,,Monserrat,1.0
LOC022026,P094,P094,P094,Monserrat,1.0
LOC022027,P094,P094,P094,Monserrat,1.0
LOC022028,P094,P094,P094,Monserrat,1.0
LOC022029,P094,P094,P094,Monserrat,1.0
LOC022030,,,,Monserrat,1.0
LOC022031,,,,Monserrat,1.0
LOC022032,,,,Monserrat,1.0
LOC022033,,,,Monserrat,1.0
LOC022036,,,,Monserrat,1.0
LOC022037,P103,P103,P103,Monserrat,1.0
LOC022038,P103,P103,P103,Monserrat,1.0
LOC022039,,,,Monserrat,1.0
LOC022040,,,,Monserrat,1.0
LOC022041,P103,P103,P103,Monserrat,1.0
LOC022042,P103,P103,P103,Monserrat,1.0
LOC022043,P103,P103,P103,Monserrat,1.0
LOC022044,,,,Monserrat,1.0
LOC022045,,,,Monserrat,1.0
LOC022046,,,,Monserrat,1.0
LOC022047,,,,Monserrat,1.0
LOC022048,,,,Monserrat,1.0
LOC022049,P103,P103,P103,Monserrat,1.0
LOC022052,,,,Monserrat,1.0
LOC022053,,,,Monserrat,1.0
LOC022054,,,,Monserrat,1.0
LOC022055,P100,P100,P100,Monserrat,1.0
LOC022056,P100,P100,P100,Monserrat,1.0
LOC022057,P100,P100,P100,Monserrat,1.0
LOC022058,,,,Monserrat,1.0
LOC022059,P100,P100,P100,Monserrat,1.0
LOC022060,P100,P100,P100,Monserrat,1.0
LOC022061,P100,P100,P100,Monserrat,1.0
LOC022062,P100,P100,P100,Monserrat,1.0
LOC022063,P100,P100,P100,Monserrat,1.0
LOC022064,P103,P103,P103,Monserrat,1.0
LOC022065,P103,P103,P103,Monserrat,1.0
LOC022066,,,,Monserrat,1.0
LOC022067,,,,Monserrat,1.0
LOC022068,P108,P108,P108,Monserrat,1.0
LOC022069,P108,P108,P108,Monserrat,1.0
LOC022070,P108,P108,P108,Monserrat,1.0
LOC022071,P108,P108,P108,Monserrat,1.0
LOC022072,,,,Monserrat,1.0
LOC022074,P108,P108,P108,Monserrat,1.0
LOC022075,,,,Monserrat,1.0
LOC022077,,,,Monserrat,1.0
LOC022078,P111,P111,P111,Monserrat,1.0
LOC022079,,,,Monserrat,1.0
LOC022081,P103,P103,P103,Monserrat,1.0
LOC022082,P108,P108,P108,Monserrat,1.0
LOC022083,P108,P108,P108,Monserrat,1.0
LOC022084,P108,P108,P108,Monserrat,1.0
LOC022085,P108,P108,P108,Monserrat,1.0
LOC022086,P103,P103,P103,Monserrat,1.0
LOC022087,P103,P103,P103,Monserrat,1.0
LOC022088,P103,P103,P103,Monserrat,1.0
LOC022089,P103,P103,P103,Monserrat,1.0
LOC022090,P103,P103,P103,Monserrat,1.0
LOC022091,P103,P103,P103,Monserrat,1.0
LOC022092,,,,Monserrat,1.0
LOC022093,,,,Monserrat,1.0
LOC022094,,,,Monserrat,1.0
LOC022095,,,,Monserrat,1.0
LOC022096,,,,Monserrat,1.0
LOC022097,,,,Monserrat,1.0
LOC022098,,,,Monserrat,1.0
LOC022099,,,,Monserrat,1.0
LOC022100,,,,Monserrat,1.0
LOC022102,,,,Monserrat,1.0
LOC022103,P111,P111,P111,Monserrat,1.0
LOC022104,P111,P111,P111,Monserrat,1.0
LOC022105,P111,P111,P111,Monserrat,1.0
LOC022106,P108,P108,P108,Monserrat,1.0
LOC022108,,,,Monserrat,1.0
LOC022109,P111,P111,P111,Monserrat,1.0
LOC022110,P111,P111,P111,Monserrat,1.0
LOC022111,,,,Monserrat,1.0
LOC022112,,,,Monserrat,1.0
LOC022113,,,,Monserrat,1.0
LOC022114,P111,P111,P111,Monserrat,1.0
LOC022115,P111,P111,P111,Monserrat,1.0
LOC022116,,,,Monserrat,1.0
LOC022117,,,,Monserrat,1.0
LOC022118,,,,Monserrat,1.0
LOC022119,,,,Monserrat,1.0
LOC022120,,,,Monserrat,1.0
LOC022121,,,,Monserrat,1.0
LOC022122,,,,Monserrat,1.0
LOC022123,,,,Monserrat,1.0
LOC022124,,,,Monserrat,1.0
LOC022125,,,,Monserrat,1.0
LOC022127,,,,Monserrat,1.0
LOC022128,,,,Monserrat,1.0
LOC022129,P108,P108,P108,Monserrat,1.0
LOC022130,P108,P108,P108,Monserrat,1.0
LOC022131,P108,P108,P108,Monserrat,1.0
LOC022132,P108,P108,P108,Monserrat,1.0
LOC022133,,,,Monserrat,1.0
LOC022134,P108,P108,P108,Monserrat,1.0
LOC022135,P108,P108,P108,Monserrat,1.0
LOC022136,P108,P108,P108,Monserrat,1.0
LOC022138,,,,Monserrat,1.0
LOC022139,P108,P108,P108,Monserrat,1.0
LOC022140,P108,P108,P108,Monserrat,1.0
LOC022141,P108,P108,P108,Monserrat,1.0
LOC022142,P108,P108,P108,Monserrat,1.0
LOC022143,,,,Monserrat,1.0
LOC022144,,,,Monserrat,1.0
LOC022145,P094,P094,P094,Monserrat,1.0
LOC022146,P094,P094,P094,Monserrat,1.0
LOC022147,,,,Monserrat,1.0
LOC022148,,,,Monserrat,1.0
LOC022149,,,,Monserrat,1.0
LOC022150,,,,Monserrat,1.0
LOC022151,P100,P100,P100,Monserrat,1.0
LOC022152,P100,P100,P100,Monserrat,1.0
LOC022153,,,,Monserrat,1.0
LOC022154,P100,P100,P100,Monserrat,1.0
LOC022155,P100,P100,P100,Monserrat,1.0
LOC022156,P100,P100,P100,Monserrat,1.0
LOC022157,P100,P100,P100,Monserrat,1.0
LOC022158,P100,P100,P100,Monserrat,1.0
LOC022159,P100,P100,P100,Monserrat,1.0
LOC022160,P100,P100,P100,Monserrat,1.0
LOC022161,P100,P100,P100,Monserrat,1.0
LOC022162,P100,P100,P100,Monserrat,1.0
LOC022163,P100,P100,P100,Monserrat,1.0
LOC022164,P100,P100,P100,Monserrat,1.0
LOC022165,P100,P100,P100,Monserrat,1.0
LOC022166,P100,P100,P100,Monserrat,1.0
LOC022167,P100,P100,P100,Monserrat,1.0
LOC022168,P111,P111,P111,Monserrat,1.0
LOC022169,P111,P111,P111,Monserrat,1.0
LOC022170,P111,P111,P111,Monserrat,1.0
LOC022171,P111,P111,P111,Monserrat,1.0
LOC022172,P111,P111,P111,Monserrat,1.0
LOC022173,P111,P111,P111,Monserrat,1.0
LOC022174,P111,P111,P111,Monserrat,1.0
LOC022175,P111,P111,P111,Monserrat,1.0
LOC022176,P111,P111,P111,Monserrat,1.0
LOC022177,P111,P111,P111,Monserrat,1.0
LOC022178,P111,P111,P111,Monserrat,1.0
LOC022179,P111,P111,P111,Monserrat,1.0
LOC022180,P111,P111,P111,Monserrat,1.0
LOC022181,P111,P111,P111,Monserrat,1.0
LOC022182,P111,P111,P111,Monserrat,1.0
LOC022183,P111,P111,P111,Monserrat,1.0
LOC022184,P111,P111,P111,Monserrat,1.0
LOC022185,P111,P111,P111,Monserrat,1.0
LOC022186,P111,P111,P111,Monserrat,1.0
LOC022187,P111,P111,P111,Monserrat,1.0
LOC022188,P111,P111,P111,Monserrat,1.0
LOC022189,P111,P111,P111,Monserrat,1.0
LOC022190,P111,P111,P111,Monserrat,1.0
LOC022191,P111,P111,P111,Monserrat,1.0
LOC022192,P111,P111,P111,Monserrat,1.0
LOC022193,P111,P111,P111,Monserrat,1.0
LOC022194,P111,P111,P111,Monserrat,1.0
LOC022195,P111,P111,P111,Monserrat,1.0
LOC022197,P111,P111,P111,Monserrat,1.0
LOC022198,P111,P111,P111,Monserrat,1.0
LOC022199,P111,P111,P111,Monserrat,1.0
LOC022200,P111,P111,P111,Monserrat,1.0
LOC022201,P111,P111,P111,Monserrat,1.0
LOC022202,P111,P111,P111,Monserrat,1.0
LOC022203,P111,P111,P111,Monserrat,1.0
LOC022205,P099,P099,P101+P099,Monserrat,1.0
LOC022206,P099,P099,P101+P099,Monserrat,1.0
LOC022207,P099,P099,P101+P099,Monserrat,1.0
LOC022208,P099,P099,P101+P099,Monserrat,1.0
LOC022209,P099,P099,P101+P099,Monserrat,1.0
LOC022211,P099,P099,P101+P099,Monserrat,1.0
LOC022212,P099,P099,P101+P099,Monserrat,1.0
LOC022214,P099,P099,P101+P099,Monserrat,1.0
LOC022215,P099,P099,P101+P099,Monserrat,1.0
LOC022216,,,,Monserrat,1.0
LOC022218,,,,Monserrat,1.0
LOC022219,,,,Monserrat,1.0
LOC022220,,,,Monserrat,1.0
LOC022221,,,,Monserrat,1.0
LOC022223,,,,Monserrat,1.0
LOC022224,,,,Monserrat,1.0
LOC022225,,,,Monserrat,1.0
LOC022226,,,,Monserrat,1.0
LOC022228,,,,Monserrat,1.0
LOC022229,,,,Monserrat,1.0
LOC022230,,,,Monserrat,1.0
LOC022231,,,,Monserrat,1.0
LOC022232,,,,Monserrat,1.0
LOC022233,P094,P094,P094,Monserrat,1.0
LOC022234,P094,P094,P094,Monserrat,1.0
LOC022236,P094,P094,P094,Monserrat,1.0
LOC022237,P094,P094,P094,Monserrat,1.0
LOC022239,P100,P100,P100,Monserrat,1.0
LOC022240,P100,P100,P100,Monserrat,1.0
LOC022241,P100,P100,P100,Monserrat,1.0
LOC022243,P100,P100,P100,Monserrat,1.0
LOC022244,P100,P100,P100,Monserrat,1.0
LOC022245,P100,P100,P100,Monserrat,1.0
LOC022246,P100,P100,P100,Monserrat,1.0
LOC022247,P100,P100,P100,Monserrat,1.0
LOC022248,P100,P100,P100,Monserrat,1.0
LOC022249,P100,P100,P100,Monserrat,1.0
LOC022250,P100,P100,P100,Monserrat,1.0
LOC022251,,,,Monserrat,1.0
LOC022252,,,,Monserrat,1.0
LOC022253,,,,Monserrat,1.0
LOC022254,,,,Monserrat,1.0
LOC022255,,,,Monserrat,1.0
LOC022256,,,,Monserrat,1.0
LOC022258,,,,Monserrat,1.0
LOC022260,,,,Monserrat,1.0
LOC022262,P100,P100,P100,Monserrat,1.0
LOC022263,P100,P100,P100,Monserrat,1.0
LOC022264,P100,P100,P100,Monserrat,1.0
LOC022265,,,,Monserrat,1.0
LOC022266,P100,P100,P100,Monserrat,1.0
LOC022267,P100,P100,P100,Monserrat,1.0
LOC022268,P100,P100,P100,Monserrat,1.0
LOC022270,P108,P108,P108,Monserrat,1.0
LOC022271,P108,P108,P108,Monserrat,1.0
LOC022272,P108,P108,P108,Monserrat,1.0
LOC022273,P108,P108,P108,Monserrat,1.0
LOC022274,P108,P108,P108,Monserrat,1.0
LOC022275,P108,P108,P108,Monserrat,1.0
LOC022276,P108,P108,P108,Monserrat,1.0
LOC022277,P108,P108,P108,Monserrat,1.0
LOC022278,P108,P108,P108,Monserrat,1.0
LOC022279,P108,P108,P108,Monserrat,1.0
LOC022280,,,,Monserrat,1.0
LOC022281,P108,P108,P108,Monserrat,1.0
LOC022282,P108,P108,P108,Monserrat,1.0
LOC022283,P108,P108,P108,Monserrat,1.0
LOC022284,P108,P108,P108,Monserrat,1.0
LOC022285,P108,P108,P108,Monserrat,1.0
LOC022286,P108,P108,P108,Monserrat,1.0
LOC022287,P108,P108,P108,Monserrat,1.0
LOC022288,,,,Monserrat,1.0
LOC022289,,,,Monserrat,1.0
LOC022290,,,,Monserrat,1.0
LOC022291,,,,Monserrat,1.0
LOC022292,,,,Monserrat,1.0
LOC022294,,,,Monserrat,1.0
LOC022295,,,,Monserrat,1.0
LOC022296,,,,Monserrat,1.0
LOC022297,,,,Monserrat,1.0
LOC022298,,,,Monserrat,1.0
LOC022299,P108,P108,P108,Monserrat,1.0
LOC022300,,,,Monserrat,1.0
LOC022301,,,,Monserrat,1.0
LOC022302,,,,Monserrat,1.0
LOC022305,,,,Monserrat,1.0
LOC022307,P085,P085,P085,Monserrat,1.0
LOC022308,P085,P085,P085,Monserrat,1.0
LOC022309,P085,P085,P085,Monserrat,1.0
LOC022312,P085,P085,P085,Monserrat,1.0
LOC022314,,,,Monserrat,1.0
LOC022315,,,,Monserrat,1.0
LOC022316,,,,Monserrat,1.0
LOC022319,P099,P099,P101+P099,Monserrat,1.0
LOC022320,,,,Monserrat,1.0
LOC022324,P099,P099,P101+P099,Monserrat,1.0
LOC022325,,,,Monserrat,1.0
LOC022326,,,,Monserrat,1.0
LOC022327,P099,P099,P101+P099,Monserrat,1.0
LOC022331,,,,Monserrat,1.0
LOC022332,,,,Monserrat,1.0
LOC022333,,,,Monserrat,1.0
LOC022334,P100,P100,P100,Monserrat,1.0
LOC022335,,,,Monserrat,1.0
LOC022336,,,,Monserrat,1.0
LOC022337,,,,Monserrat,1.0
LOC022338,P100,P100,P100,Monserrat,1.0
LOC022339,P108,P108,P108,Monserrat,1.0
LOC022340,P108,P108,P108,Monserrat,1.0
LOC022341,P108,P108,P108,Monserrat,1.0
LOC022342,,,,Monserrat,1.0
LOC022344,,,,Monserrat,1.0
LOC022345,,,,Monserrat,1.0
LOC022346,P108,P108,P108,Monserrat,1.0
LOC022347,P108,P108,P108,Monserrat,1.0
LOC022348,,,,Monserrat,1.0
LOC022349,P108,P108,P108,Monserrat,1.0
LOC022350,P108,P108,P108,Monserrat,1.0
LOC022351,,,,Monserrat,1.0
LOC022352,P103,P103,P103,Monserrat,1.0
LOC022353,P103,P103,P103,Monserrat,1.0
LOC022354,P103,P103,P103,Monserrat,1.0
LOC022355,,,,Monserrat,1.0
LOC022356,,,,Monserrat,1.0
LOC022357,,,,Monserrat,1.0
LOC022358,,,,Monserrat,1.0
LOC022359,,,,Monserrat,1.0
LOC022360,P094,P094,P094,Monserrat,1.0
LOC022361,,,,Monserrat,1.0
LOC022362,P103,P103,P103,Monserrat,1.0
LOC022363,P103,P103,P103,Monserrat,1.0
LOC022364,P108,P108,P108,Monserrat,1.0
LOC022366,,,,Monserrat,1.0
LOC022367,,,,Monserrat,1.0
LOC022368,P108,P108,P108,Monserrat,1.0
LOC022370,P013,P013,P013,Mataderos,9.0
LOC022372,P012,P012,P012,Mataderos,9.0
LOC022373,P017,P017,P017,Mataderos,9.0
LOC022374,P013,P013,P013,Mataderos,9.0
LOC022375,P012,P012,P012,Mataderos,9.0
LOC022376,,,,Mataderos,9.0
LOC022377,,,,Mataderos,9.0
LOC022378,,,,Mataderos,9.0
LOC022379,,,,Mataderos,9.0
LOC022380,,,,Mataderos,9.0
LOC022382,,,,Mataderos,9.0
LOC022383,,,,Mataderos,9.0
LOC022384,,,,Mataderos,9.0
LOC022386,,,,Mataderos,9.0
LOC022387,,,,Mataderos,9.0
LOC022388,,,,Mataderos,9.0
LOC022391,P012,P012,P012,Mataderos,9.0
LOC022392,P012,P012,P012,Mataderos,9.0
LOC022393,P017,P017,P017,Mataderos,9.0
LOC022394,P017,P017,P017,Mataderos,9.0
LOC022396,P013,P013,P013,Mataderos,9.0
LOC022397,,,,Mataderos,9.0
LOC022398,P012,P012,P012,Mataderos,9.0
LOC022400,P012,P012,P012,Mataderos,9.0
LOC022401,P012,P012,P012,Mataderos,9.0
LOC022402,P012,P012,P012,Mataderos,9.0
LOC022403,,,,Mataderos,9.0
LOC022405,P017,P017,P017,Mataderos,9.0
LOC022406,P017,P017,P017,Mataderos,9.0
LOC022410,P017,P017,P017,Mataderos,9.0
LOC022411,P017,P017,P017,Mataderos,9.0
LOC022412,P012,P012,P012,Mataderos,9.0
LOC022413,P012,P012,P012,Mataderos,9.0
LOC022414,P012,P012,P012,Mataderos,9.0
LOC022415,P012,P012,P012,Mataderos,9.0
LOC022416,P013,P013,P013,Mataderos,9.0
LOC022417,P013,P013,P013,Mataderos,9.0
LOC022418,P013,P013,P013,Mataderos,9.0
LOC022420,P013,P013,P013,Mataderos,9.0
LOC022421,,,,Mataderos,9.0
LOC022422,P012,P012,P012,Mataderos,9.0
LOC022423,,,,Mataderos,9.0
LOC022424,P004,P004,P004,Mataderos,9.0
LOC022425,P004,P004,P004,Mataderos,9.0
LOC022427,,,,Mataderos,9.0
LOC022428,P006,P006,P006,Mataderos,9.0
LOC022429,P006,P006,P006,Mataderos,9.0
LOC022431,P006,P006,P006,Mataderos,9.0
LOC022433,,,,Mataderos,9.0
LOC022434,,,,Mataderos,9.0
LOC022435,,,,Mataderos,9.0
LOC022436,P006,P006,P006,Mataderos,9.0
LOC022440,P013,P013,P013,Mataderos,9.0
LOC022441,,,,Mataderos,9.0
LOC022443,P017,P017,P017,Mataderos,9.0
LOC022444,P017,P017,P017,Mataderos,9.0
LOC022446,P017,P017,P017,Mataderos,9.0
LOC022448,P012,P012,P012,Mataderos,9.0
LOC022449,P012,P012,P012,Mataderos,9.0
LOC022450,P012,P012,P012,Mataderos,9.0
LOC022451,P017,P017,P017,Mataderos,9.0
