id_habilitacion,fecha_habilitacion,anio_fuente,periodo_fuente,descripcion_rubro_original,categoria_gastronomica_inferida,confianza_categoria,direccion_original,barrio,comuna,superficie,requiere_validacion,motivo_validacion,estado_datos,fuentes_utilizadas,urls_fuentes,fecha_consulta_min,fecha_consulta_max,nota_metodologica,limitaciones,apto_dashboard
HAB0201826,2021-11-29,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,SUAREZ 599,No determinado,No determinada,239,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0203703,2021-11-26,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,GAONA AV. 4818,No determinado,No determinada,192,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0203704,2021-11-26,2021,2021,Elaboración de productos de panadería con venta directa al público.,Panaderia,0.9,GAONA AV. 4818,No determinado,No determinada,192,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0199771,2021-11-24,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,NAZCA AV. 2129,No determinado,No determinada,99,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0199772,2021-11-24,2021,2021,Elaboración de productos de panadería con venta directa al público.,Panaderia,0.9,NAZCA AV. 2129,No determinado,No determinada,99,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0199544,2021-11-19,2021,2021,Elaboración de productos de panadería n.c.p.,Panaderia,0.9,LAFINUR 3305,No determinado,No determinada,133,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0199545,2021-11-19,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,LAFINUR 3305,No determinado,No determinada,133,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0201053,2021-11-19,2021,2021,Elaboración de productos de panadería con venta directa al público.,Panaderia,0.9,"MORENO 1501;SAENZ PEÑA, LUIS, PRES. 295;SAENZ PEÑA, LUIS, PRES. 299",No determinado,No determinada,180,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0203277,2021-11-19,2021,2021,Elaboración industrial de helados,Heladeria,0.9,CAÑADA DE GOMEZ 5667,No determinado,No determinada,147,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0203633,2021-11-18,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,ROOSEVELT FRANKLIN D. AV. 5614,No determinado,No determinada,44,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197611,2021-11-17,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,RIVADAVIA AV. 9023,No determinado,No determinada,54,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0199825,2021-11-15,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,GUAYAQUIL 240,No determinado,No determinada,111,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197419,2021-11-11,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,SUCRE,No determinado,No determinada,47,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197420,2021-11-11,2021,2021,Elaboración de productos de panadería con venta directa al público.,Panaderia,0.9,SUCRE,No determinado,No determinada,47,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0203015,2021-11-11,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,GUARDIA VIEJA 3382,No determinado,No determinada,49,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197156,2021-11-10,2021,2021,PARRILLA,Parrilla,0.9,"BOLIVAR 970;CALVO, CARLOS 455",No determinado,No determinada,21,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0201412,2021-11-08,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,AGUIRRE 364,No determinado,No determinada,115,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197139,2021-11-04,2021,2021,RESTAURANTE,Restaurante,0.8,1150513,No determinado,No determinada,76,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197140,2021-11-04,2021,2021,CAFÉ BAR,Cafe,0.85,ALMAFUERTE AV. 445,No determinado,No determinada,76,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0202318,2021-11-04,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,ACOSTA,No determinado,No determinada,35,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197737,2021-11-03,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,CORRIENTES AV. 3783,No determinado,No determinada,186,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197738,2021-11-03,2021,2021,Elaboración de productos de panadería con venta directa al público.,Panaderia,0.9,CORRIENTES AV. 3783,No determinado,No determinada,186,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0198026,2021-11-03,2021,2021,Elaboración de productos de panadería n.c.p.,Panaderia,0.9,SANTA FE AV. 4500,No determinado,No determinada,137,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0199323,2021-11-03,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,ALBERDI,No determinado,No determinada,78,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0200160,2021-11-03,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,SAENZ PEÑA,No determinado,No determinada,241,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197150,2021-11-02,2021,2021,RESTAURANTE,Restaurante,0.8,No disponible,No determinado,No determinada,338,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197151,2021-11-02,2021,2021,COM.MIN. ELAB. Y VTA.PIZZA,Pizzeria,0.9,No disponible,No determinado,No determinada,338,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0197152,2021-11-02,2021,2021,PARRILLA,Parrilla,0.9,JURAMENTO AV. 2781,No determinado,No determinada,338,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0198994,2021-11-02,2021,2021,Fabricación de masas y demás productos de pastelería y sandwiches. Cocción de productos de panadería cuando se reciba la masa ya elaborada.,Panaderia,0.9,TALCAHUANO 392,No determinado,No determinada,81,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
HAB0198995,2021-11-02,2021,2021,Elaboración de productos de panadería con venta directa al público.,Panaderia,0.9,TALCAHUANO 392,No determinado,No determinada,81,si,Mapeo automatico desde fuente real; revisar contrato,datos reales,F02,https://data.buenosaires.gob.ar/dataset/habilitaciones-aprobadas,2026-06-10,2026-06-10,Ultimas habilitaciones gastronomicas F02 segun fecha_habilitacion disponible.,No equivale a establecimientos activos; fecha puede faltar en algunos recursos.,si
